rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
24,LLM,PaddleNLP,9878,2611,Python,https://github.com/PaddlePaddle/PaddleNLP,PaddlePaddle,505,2023-08-10T02:49:15Z,"👑 Easy-to-use and powerful NLP library with 🤗 Awesome model zoo, supporting wide-range of NLP tasks from research to industrial applications, including 🗂Text Classification,  🔍 Neural Search, ❓ Question Answering, ℹ️ Information Extraction, 📄 Document Intelligence, 💌 Sentiment Analysis etc."
25,LLM,LocalAI,9653,867,Go,https://github.com/go-skynet/LocalAI,go-skynet,101,2023-08-09T22:06:22Z,":robot: Self-hosted, community-driven, local OpenAI compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. LocalAI is an API to run ggml compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many other"
26,LLM,RWKV-LM,9347,645,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,27,2023-08-09T15:20:48Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
27,LLM,ludwig,9086,1056,Python,https://github.com/ludwig-ai/ludwig,ludwig-ai,228,2023-08-09T22:24:22Z,"Low-code framework for building custom LLMs, neural networks, and other AI models"
28,LLM,peft,8742,699,Python,https://github.com/huggingface/peft,huggingface,79,2023-08-09T22:27:59Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
29,LLM,pandas-ai,8113,607,Python,https://github.com/gventuri/pandas-ai,gventuri,68,2023-08-09T22:07:02Z,"PandasAI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
30,LLM,open-llms,7645,417,,https://github.com/eugeneyan/open-llms,eugeneyan,1,2023-07-28T09:01:04Z,📋 A list of open LLMs available for commercial use.
31,LLM,gorilla,7286,512,Python,https://github.com/ShishirPatil/gorilla,ShishirPatil,12,2023-08-06T05:10:13Z,Gorilla: An API store for LLMs
32,LLM,qlora,7087,610,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,145,2023-07-31T19:18:18Z,QLoRA: Efficient Finetuning of Quantized LLMs
33,LLM,dify,6919,1002,TypeScript,https://github.com/langgenius/dify,langgenius,39,2023-08-10T03:08:50Z,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications."
34,LLM,web-llm,6818,391,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,33,2023-08-06T23:26:58Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
35,LLM,Awesome-LLM,6752,453,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-08-08T09:22:39Z,Awesome-LLM: a curated list of Large Language Model
36,LLM,petals,6645,313,Python,https://github.com/bigscience-workshop/petals,bigscience-workshop,61,2023-08-09T18:59:57Z,"🌸 Run LLMs at home, BitTorrent-style. Fine-tuning and inference up to 10x faster than offloading"
37,LLM,h2ogpt,6631,751,Python,https://github.com/h2oai/h2ogpt,h2oai,168,2023-08-10T02:54:52Z,"Private Q&A and summarization of documents+images or chat with local GPT, 100% private, Apache 2.0. Supports LLaMa2, llama.cpp, and more. Demo: https://gpt.h2o.ai/"
38,LLM,deeplake,6628,509,Python,https://github.com/activeloopai/deeplake,activeloopai,47,2023-08-10T02:42:10Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
39,LLM,LLMsPracticalGuide,5942,421,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,7,2023-08-06T18:49:52Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
40,LLM,TypeChat,5867,240,TypeScript,https://github.com/microsoft/TypeChat,microsoft,19,2023-08-10T02:07:20Z,TypeChat is a library that makes it easy to build natural language interfaces using types.
41,LLM,DB-GPT,5863,837,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,108,2023-08-10T02:39:59Z,Revolutionizing Database Interactions with Private LLM Technology
42,LLM,OpenLLM,5525,356,Python,https://github.com/bentoml/OpenLLM,bentoml,31,2023-08-10T03:04:23Z,Operating LLMs in production
43,LLM,e2b,5333,471,TypeScript,https://github.com/e2b-dev/e2b,e2b-dev,3,2023-08-09T19:07:03Z,Dashboard for the e2b platform - Operating System for AI Agents
44,LLM,openplayground,5227,370,TypeScript,https://github.com/nat/openplayground,nat,48,2023-08-04T22:22:54Z,An LLM playground you can run on your laptop
45,LLM,wenda,5123,658,JavaScript,https://github.com/wenda-LLM/wenda,wenda-LLM,25,2023-08-07T15:45:05Z,闻达：一个LLM调用平台。目标为针对特定环境的高效内容生成，同时考虑个人和中小企业的计算资源局限性，以及知识安全和私密性问题
46,LLM,LLMSurvey,4939,379,Python,https://github.com/RUCAIBox/LLMSurvey,RUCAIBox,19,2023-08-09T02:16:33Z,"The official GitHub page for the survey paper ""A Survey of Large Language Models""."
47,LLM,GPTCache,4920,326,Python,https://github.com/zilliztech/GPTCache,zilliztech,11,2023-08-08T07:30:20Z,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
48,LLM,ollama,4876,263,C,https://github.com/jmorganca/ollama,jmorganca,56,2023-08-09T22:29:00Z,Get up and running with Llama 2 and other large language models locally
49,LLM,vllm,4848,468,Python,https://github.com/vllm-project/vllm,vllm-project,180,2023-08-10T01:14:00Z,A high-throughput and memory-efficient inference and serving engine for LLMs
50,LLM,PentestGPT,4732,510,Python,https://github.com/GreyDGL/PentestGPT,GreyDGL,18,2023-08-07T19:31:01Z,A GPT-empowered penetration testing tool
51,LLM,WizardLM,4586,327,Python,https://github.com/nlpxucan/WizardLM,nlpxucan,103,2023-08-10T01:54:23Z,"Family of instruction-following LLMs powered by Evol-Instruct: WizardLM, WizardCoder"
52,LLM,RealChar,4570,484,Swift,https://github.com/Shaunwei/RealChar,Shaunwei,34,2023-08-10T02:42:16Z,"🎙️🤖Create, Customize and Talk to your AI Character/Companion in Realtime (All in One Codebase!). Have a natural seamless conversation with AI everywhere (mobile, web and terminal) using LLM OpenAI GPT3.5/4, Anthropic Claude2, Chroma Vector DB, Whisper Speech2Text, ElevenLabs Text2Speech🎙️🤖"
53,LLM,llm,4543,247,Rust,https://github.com/rustformers/llm,rustformers,54,2023-08-09T15:14:36Z,An ecosystem of Rust libraries for working with large language models
54,LLM,txtai,4397,365,Python,https://github.com/neuml/txtai,neuml,10,2023-08-10T02:37:12Z,"💡 All-in-one open-source embeddings database for semantic search, LLM orchestration and language model workflows"
55,LLM,awesome-langchain,4394,269,,https://github.com/kyrolabs/awesome-langchain,kyrolabs,0,2023-08-09T02:19:36Z,😎 Awesome list of tools and projects with the awesome LangChain framework
56,LLM,OpenChat,4377,609,Blade,https://github.com/openchatai/OpenChat,openchatai,23,2023-08-10T01:19:07Z,LLMs custom-chatbots console ⚡
57,LLM,CodeGen,4213,310,Python,https://github.com/salesforce/CodeGen,salesforce,31,2023-07-11T18:28:32Z,CodeGen is a family of open-source model for program synthesis. Trained on TPU-v4. Competitive with OpenAI Codex.
58,LLM,Bard-API,4043,509,Python,https://github.com/dsdanielpark/Bard-API,dsdanielpark,26,2023-08-09T15:33:38Z,The unofficial python package that returns response of Google Bard through cookie value.
59,LLM,ai,3960,801,TypeScript,https://github.com/vercel-labs/ai,vercel-labs,38,2023-08-09T21:50:05Z,"Build AI-powered applications with React, Svelte, Vue, and Solid"
60,LLM,embedchain,3843,790,Python,https://github.com/embedchain/embedchain,embedchain,83,2023-08-10T03:06:58Z,Framework to easily create LLM powered bots over any dataset.
61,LLM,xiaogpt,3658,532,Python,https://github.com/yihong0618/xiaogpt,yihong0618,33,2023-08-04T11:00:09Z,Play ChatGPT and other LLM with Xiaomi AI Speaker
62,LLM,flyte,3644,370,Python,https://github.com/flyteorg/flyte,flyteorg,775,2023-08-10T01:24:58Z,"Scalable and flexible workflow orchestration platform that seamlessly unifies data, ML and analytics stacks."
63,LLM,postgresml,3611,144,Rust,https://github.com/postgresml/postgresml,postgresml,49,2023-08-09T21:26:02Z,"PostgresML is an AI application database. Download open source models from Huggingface, or train your own, to create and index LLM embeddings, generate text, or make online predictions using only SQL. "
64,LLM,Learn_Prompting,3511,541,TeX,https://github.com/trigaten/Learn_Prompting,trigaten,69,2023-08-10T02:25:47Z,
65,LLM,Huatuo-Llama-Med-Chinese,3500,329,Python,https://github.com/SCIR-HI/Huatuo-Llama-Med-Chinese,SCIR-HI,16,2023-08-09T13:06:31Z,"Repo for BenTsao [original name: HuaTuo (华驼)], Instruction-tuning Large Language Models with Chinese Medical Knowledge. 本草（原名：华驼）模型仓库，基于中文医学知识的大语言模型指令微调"
66,LLM,llm-workflow-engine,3442,458,Python,https://github.com/llm-workflow-engine/llm-workflow-engine,llm-workflow-engine,5,2023-08-07T18:58:29Z,Power CLI and Workflow manager for LLMs (core package)
67,LLM,Llama2-Chinese,3407,293,Python,https://github.com/FlagAlpha/Llama2-Chinese,FlagAlpha,47,2023-08-05T16:21:25Z,Llama中文社区，最好的中文Llama大模型，完全开源可商用
68,LLM,skypilot,3353,205,Python,https://github.com/skypilot-org/skypilot,skypilot-org,245,2023-08-10T02:15:48Z,"SkyPilot: Run LLMs, AI, and Batch jobs on any cloud. Get maximum savings, highest GPU availability, and managed execution—all with a simple interface."
69,LLM,researchgpt,3293,308,Python,https://github.com/mukulpatnaik/researchgpt,mukulpatnaik,6,2023-06-16T14:46:45Z,A LLM based research assistant that allows you to have a conversation with a research paper
70,LLM,GPT-4-LLM,3209,237,HTML,https://github.com/Instruction-Tuning-with-GPT-4/GPT-4-LLM,Instruction-Tuning-with-GPT-4,7,2023-06-11T13:40:30Z,Instruction Tuning with GPT-4
71,LLM,Luotuo-Chinese-LLM,3206,222,Jupyter Notebook,https://github.com/LC1332/Luotuo-Chinese-LLM,LC1332,2,2023-07-13T01:42:29Z,骆驼(Luotuo): Open Sourced Chinese Language Models. Developed by 陈启源 @ 华中师范大学 & 李鲁鲁 @ 商汤科技 & 冷子昂 @ 商汤科技
72,LLM,llm-numbers,3163,100,,https://github.com/ray-project/llm-numbers,ray-project,2,2023-05-23T18:46:14Z,Numbers every LLM developer should know
73,LLM,marvin,3147,332,Python,https://github.com/PrefectHQ/marvin,PrefectHQ,14,2023-08-09T12:45:40Z,✨ Build AI interfaces that spark joy
74,LLM,khoj,3127,121,Python,https://github.com/khoj-ai/khoj,khoj-ai,52,2023-08-09T22:44:43Z,An AI personal assistant for your digital brain
75,LLM,LLM-As-Chatbot,2926,359,Python,https://github.com/deep-diver/LLM-As-Chatbot,deep-diver,16,2023-07-26T11:56:48Z,LLM as a Chatbot Service
76,LLM,tree-of-thought-llm,2908,227,Python,https://github.com/princeton-nlp/tree-of-thought-llm,princeton-nlp,0,2023-07-18T13:55:15Z,"Official Implementation of ""Tree of Thoughts: Deliberate Problem Solving with Large Language Models"""
77,LLM,llm-foundry,2906,312,Python,https://github.com/mosaicml/llm-foundry,mosaicml,54,2023-08-10T02:53:17Z,LLM training code for MosaicML foundation models
78,LLM,paper-qa,2891,265,Python,https://github.com/whitead/paper-qa,whitead,36,2023-08-08T18:52:25Z,LLM Chain for answering questions from documents with citations
79,LLM,Qwen-7B,2851,189,Python,https://github.com/QwenLM/Qwen-7B,QwenLM,58,2023-08-09T13:58:12Z,The official repo of Qwen-7B (通义千问-7B) chat & pretrained large language model proposed by Alibaba Cloud.
80,LLM,InternGPT,2791,211,Python,https://github.com/OpenGVLab/InternGPT,OpenGVLab,7,2023-07-24T07:17:46Z,"InternGPT (iGPT) is an open source demo platform where you can easily showcase your AI models. Now it supports DragGAN, ChatGPT, ImageBind, multimodal chat like GPT-4, SAM, interactive image editing, etc. Try it at igpt.opengvlab.com (支持DragGAN、ChatGPT、ImageBind、SAM的在线Demo系统)"
81,LLM,chainlit,2740,257,Python,https://github.com/Chainlit/chainlit,Chainlit,32,2023-08-09T15:57:56Z,Build Python LLM apps in minutes ⚡️
82,LLM,awesome-pretrained-chinese-nlp-models,2735,304,Python,https://github.com/lonePatient/awesome-pretrained-chinese-nlp-models,lonePatient,0,2023-08-09T12:46:05Z,Awesome Pretrained Chinese NLP Models，高质量中文预训练模型&大模型&多模态模型&大语言模型集合
83,LLM,alpa,2673,319,Python,https://github.com/alpa-projects/alpa,alpa-projects,51,2023-07-14T20:20:53Z,Training and serving large-scale neural networks with auto parallelization.
84,LLM,LLMZoo,2551,176,Python,https://github.com/FreedomIntelligence/LLMZoo,FreedomIntelligence,24,2023-07-25T10:33:29Z,"⚡LLM Zoo is a project that provides data, models, and evaluation benchmark for large language models.⚡"
85,LLM,towhee,2537,222,Python,https://github.com/towhee-io/towhee,towhee-io,15,2023-08-10T02:23:15Z,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.
86,LLM,LLaMA-Efficient-Tuning,2503,676,Python,https://github.com/hiyouga/LLaMA-Efficient-Tuning,hiyouga,95,2023-08-09T15:14:33Z,"Easy-to-use fine-tuning framework using PEFT (PT+SFT+RLHF with QLoRA) (LLaMA-2, BLOOM, Falcon, Baichuan, Qwen)"
87,LLM,lance,2477,100,Rust,https://github.com/lancedb/lance,lancedb,98,2023-08-10T01:50:24Z,"Modern columnar data format for ML and LLMs implemented in Rust. Convert from parquet in 2 lines of code for 100x faster random access, vector index, and data versioning. Compatible with Pandas, DuckDB, Polars, Pyarrow, with more integrations coming.."
88,LLM,h2o-llmstudio,2472,255,Python,https://github.com/h2oai/h2o-llmstudio,h2oai,48,2023-08-10T03:08:42Z,H2O LLM Studio - a framework and no-code GUI for fine-tuning LLMs. Documentation: https://h2oai.github.io/h2o-llmstudio/
89,LLM,unlocking-the-power-of-llms,2424,156,Shell,https://github.com/howl-anderson/unlocking-the-power-of-llms,howl-anderson,2,2023-05-11T16:04:16Z,使用 Prompts 和 Chains 让 ChatGPT 成为神奇的生产力工具！Unlocking the power of LLMs.
90,LLM,RWKV-Runner,2413,197,TypeScript,https://github.com/josStorer/RWKV-Runner,josStorer,69,2023-08-04T14:28:00Z,"A RWKV management and startup tool, full automation, only 8MB. And provides an interface compatible with the OpenAI API. RWKV is a large language model that is fully open source and available for commercial use."
91,LLM,databerry,2399,277,TypeScript,https://github.com/gmpetrov/databerry,gmpetrov,70,2023-08-09T14:23:16Z,The no-code platform for building custom LLM Agents
92,LLM,Promptify,2397,170,Jupyter Notebook,https://github.com/promptslab/Promptify,promptslab,33,2023-08-04T22:12:49Z,"Prompt Engineering | Prompt Versioning | Use GPT or other prompt based models to get structured output. Join our discord for Prompt-Engineering, LLMs and other latest research"
93,LLM,ChatGPT-Admin-Web,2390,1097,TypeScript,https://github.com/AprilNEA/ChatGPT-Admin-Web,AprilNEA,24,2023-08-01T17:24:08Z,带有用户管理和后台管理系统的 ChatGPT WebUI
94,LLM,argilla,2378,226,Python,https://github.com/argilla-io/argilla,argilla-io,216,2023-08-09T20:37:38Z,✨Argilla: the open-source data curation platform for LLMs
95,LLM,AutoGPT-Next-Web,2365,1254,TypeScript,https://github.com/ConnectAI-E/AutoGPT-Next-Web,ConnectAI-E,23,2023-08-08T08:30:19Z,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser.一键免费部署你的私人AutoGPT 网页应用"
96,LLM,torchscale,2300,144,Python,https://github.com/microsoft/torchscale,microsoft,4,2023-08-04T05:51:53Z,Foundation Architecture for (M)LLMs
97,LLM,one-api,2296,567,Go,https://github.com/songquanpeng/one-api,songquanpeng,44,2023-08-09T10:39:53Z,"OpenAI 接口管理 & 分发系统，支持 Azure、Anthropic Claude、Google PaLM 2、智谱 ChatGLM、百度文心一言、讯飞星火认知以及阿里通义千问，可用于二次分发管理 key，仅单可执行文件，已打包好 Docker 镜像，一键部署，开箱即用. OpenAI key management & redistribution system, using a single API for all LLMs, and features an English UI."
98,LLM,lit-gpt,2184,212,Python,https://github.com/Lightning-AI/lit-gpt,Lightning-AI,74,2023-08-09T19:00:15Z,"Hackable implementation of state-of-the-art open-source LLMs based on nanoGPT. Supports flash attention, 4-bit and 8-bit quantization, LoRA and LLaMA-Adapter fine-tuning, pre-training. Apache 2.0-licensed."
99,LLM,unstructured,2178,150,HTML,https://github.com/Unstructured-IO/unstructured,Unstructured-IO,95,2023-08-10T01:12:26Z,"Open source libraries and APIs to build custom preprocessing pipelines for labeling, training, or production machine learning pipelines. "
100,LLM,anything-llm,2163,262,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,26,2023-08-09T13:29:15Z,A full-stack application that turns any documents into an intelligent chatbot with a sleek UI and easier way to manage your workspaces.
1,chatGPT,awesome-chatgpt-prompts,85850,11519,HTML,https://github.com/f/awesome-chatgpt-prompts,f,0,2023-08-09T19:27:03Z,This repo includes ChatGPT prompt curation to use ChatGPT better.
2,chatGPT,leetcode,51860,9375,JavaScript,https://github.com/azl397985856/leetcode,azl397985856,6,2023-08-10T00:51:55Z,推荐免费ChatGPT网站：www.lintcode.com/chat-gpt?utm_source=tf-github-lucifer  LeetCode Solutions: A Record of My Problem Solving Journey.( leetcode题解，记录自己的leetcode解题之路。)
3,chatGPT,openai-cookbook,45159,7394,Jupyter Notebook,https://github.com/openai/openai-cookbook,openai,90,2023-08-09T22:23:07Z,Examples and guides for using the OpenAI API
4,chatGPT,gpt4free,43838,11299,Python,https://github.com/xtekky/gpt4free,xtekky,183,2023-08-09T15:05:29Z,The official gpt4free repository | various collection of powerful language models
5,chatGPT,awesome-chatgpt-prompts-zh,42460,13001,,https://github.com/PlexPt/awesome-chatgpt-prompts-zh,PlexPt,34,2023-08-08T04:36:57Z,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。
6,chatGPT,ChatGPT,40041,4763,Rust,https://github.com/lencx/ChatGPT,lencx,457,2023-08-03T13:51:54Z,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)"
7,chatGPT,gpt_academic,39483,5203,Python,https://github.com/binary-husky/gpt_academic,binary-husky,307,2023-08-07T17:33:32Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm2等本地模型。兼容复旦MOSS, llama, rwkv, newbing, claude, claude2等"
8,chatGPT,ChatGPT-Next-Web,39300,37080,TypeScript,https://github.com/Yidadaa/ChatGPT-Next-Web,Yidadaa,25,2023-08-10T02:49:18Z,A well-designed cross-platform ChatGPT UI (Web / PWA / Linux / Win / MacOS). 一键拥有你自己的跨平台 ChatGPT 应用。
9,chatGPT,Open-Assistant,34761,3099,Python,https://github.com/LAION-AI/Open-Assistant,LAION-AI,213,2023-08-09T20:00:38Z,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so."
10,chatGPT,Prompt-Engineering-Guide,34614,3087,MDX,https://github.com/dair-ai/Prompt-Engineering-Guide,dair-ai,52,2023-08-09T21:49:28Z,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering"
11,chatGPT,hello-algorithm,32633,6268,Java,https://github.com/geekxh/hello-algorithm,geekxh,7,2023-06-13T04:13:17Z,🌍 针对小白的算法训练 | 包括四部分：①.大厂面经 ②.力扣图解  ③.千本开源电子书 ④.百张技术思维导图（项目花了上百小时，希望可以点 star 支持，🌹感谢~）推荐免费ChatGPT使用网站
12,chatGPT,ChatGPT,27073,4573,Python,https://github.com/acheong08/ChatGPT,acheong08,11,2023-08-02T06:02:10Z,Reverse engineered ChatGPT API
13,chatGPT,chatgpt-web,26061,10304,Vue,https://github.com/Chanzhaoyu/chatgpt-web,Chanzhaoyu,89,2023-08-09T04:29:21Z,用 Express 和  Vue3 搭建的 ChatGPT 演示网页
14,chatGPT,pandora,19727,3804,Python,https://github.com/pengzhile/pandora,pengzhile,21,2023-07-24T06:44:54Z,"潘多拉，一个让你呼吸顺畅的ChatGPT。Pandora, a ChatGPT that helps you breathe smoothly."
15,chatGPT,quivr,19712,2070,TypeScript,https://github.com/StanGirard/quivr,StanGirard,225,2023-08-10T01:10:14Z,"🧠 Dump all your files and chat with it using your Generative AI Second Brain using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 "
16,chatGPT,chatgpt-retrieval-plugin,19145,3470,Python,https://github.com/openai/chatgpt-retrieval-plugin,openai,115,2023-08-01T01:49:36Z,The ChatGPT Retrieval Plugin lets you easily find personal or work documents by asking questions in natural language.
17,chatGPT,gin-vue-admin,17945,5422,Go,https://github.com/flipped-aurora/gin-vue-admin,flipped-aurora,32,2023-08-09T09:20:27Z,"基于vite+vue3+gin搭建的开发基础平台（支持TS,JS混用），集成jwt鉴权，权限管理，动态路由，显隐可控组件，分页封装，多点登录拦截，资源权限，上传下载，代码生成器，表单生成器,chatGPT自动查表等开发必备功能。"
18,chatGPT,openai-translator,17571,1285,TypeScript,https://github.com/openai-translator/openai-translator,openai-translator,247,2023-08-09T14:31:10Z,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.
19,chatGPT,Pake,17543,2177,Rust,https://github.com/tw93/Pake,tw93,0,2023-08-08T14:12:58Z,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 利用 Rust 轻松构建轻量级多端桌面应用
20,chatGPT,chatbot-ui,16699,4877,TypeScript,https://github.com/mckaywrigley/chatbot-ui,mckaywrigley,318,2023-08-09T14:50:44Z,An open source ChatGPT UI.
21,chatGPT,chatgpt-on-wechat,14996,4451,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,157,2023-08-10T03:18:40Z,"Wechat robot based on ChatGPT,  which using OpenAI api and itchat library. 使用ChatGPT搭建微信聊天机器人，基于 GPT3.5/GPT4.0/文心一言 模型，支持个人微信、公众号、企业微信部署，能处理文本、语音和图片，访问操作系统和互联网，支持基于知识库定制专属机器人。"
22,chatGPT,chatgpt-api,14848,1966,TypeScript,https://github.com/transitive-bullshit/chatgpt-api,transitive-bullshit,45,2023-07-07T07:40:35Z,Node.js client for the official ChatGPT API. 🔥
23,chatGPT,Hello-Python,14807,981,Python,https://github.com/mouredev/Hello-Python,mouredev,8,2023-08-03T18:45:43Z,"Curso para aprender el lenguaje de programación Python desde cero y para principiantes. Más de 30 clases, 25 horas en vídeo, código y grupo de chat. Desde sus fundamentos hasta la creación de un API Backend con base de datos y más..."
